title,address,bed,bath,toilet,pkn_space,price 
5 bedroom detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"100,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,9Parking Spaces,"250,000,000"
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,8Parking Spaces,"500,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,Save,,,"76,000,000"
7 bedroom detached duplex for sale,"Alhaji Agbabiaka Street, Ago Palace, Isolo, Lagos",7Bedrooms,"1,319sqmTotal Area",Save,,"160,000,000"
5 bedroom detached duplex for sale,"Second Toll Gate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"120,000,000"
4 bedroom terraced duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"55,000,000"
5 bedroom detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,5Parking Spaces,"170,000,000"
4 bedroom semi-detached duplex for sale,"Gra, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"60,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,Save,"75,000,000"
21 bedroom detached duplex for sale,"Egbado, Alagbado, Ifako-Ijaiye, Lagos",21Bedrooms,21Bathrooms,22Toilets,15Parking Spaces,"37,000,000"
3 bedroom block of flats for sale,"Ikate, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"65,000,000"
3 bedroom detached bungalow for sale,"Bogije, Eluju, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,3Toilets,2Parking Spaces,"17,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
5 bedroom semi-detached duplex for sale,"Freedom Way Ikate, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"85,000,000"
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,7Bathrooms,8Toilets,Save,"1,800,000,000"
4 bedroom semi-detached duplex for sale,"Sunshine Estate Behind Blenco Supermarket,olonkola, Olokonla, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"40,000,000"
3 bedroom detached bungalow for sale,"Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"16,000,000"
5 bedroom house for sale,"Chevron, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"120,000,000"
5 bedroom house for sale,"Chevron, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"120,000,000"
4 bedroom semi-detached duplex for sale,"Off Orchid Hotel Road, Lafiaji, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"75,000,000"
4 bedroom detached bungalow for sale,"Greenlake Amule, Ayobo, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"29,000,000"
4 bedroom house for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"80,000,000"
3 bedroom semi-detached bungalow for sale,"Love Estate Ladeboye Itamaga, Ikorodu, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"16,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"170,000,000"
4 bedroom terraced duplex for sale,"Royal Garden, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"55,000,000"
3 bedroom terraced bungalow for sale,"Ikola Ilumo, Ipaja, Lagos",3Bedrooms,3Bathrooms,3Toilets,3Parking Spaces,"18,000,000"
4 bedroom detached duplex for sale,"No1 Tourism Road Off Alpha Beach, Igbo Efon, Lekki, Lagos",4Bedrooms,4Bathrooms,6Toilets,4Parking Spaces,"50,000,000"
4 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"85,000,000"
5 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"70,000,000"
6 bedroom house for sale,"Lekki Phase 1, Lekki, Lagos",6Bedrooms,6Bathrooms,7Toilets,Save,"295,000,000"
3 bedroom house for sale,"Ogudu Roundabout, Ogudu, Lagos",3Bedrooms,3Bathrooms,4Toilets,4Parking Spaces,"75,000,000"
4 bedroom detached duplex for sale,"Off Awolowo Road, Ikoyi, Lagos",4Bedrooms,5Bathrooms,5Toilets,6Parking Spaces,"120,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,4Parking Spaces,"67,000,000"
5 bedroom detached duplex for sale,"Bera Estate, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,10Parking Spaces,"125,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
4 bedroom detached duplex for sale,"GRA Phase 1, Magodo, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"135,000,000"
5 bedroom detached duplex for sale,"Ikoyi, Lagos",5Bedrooms,5Bathrooms,7Toilets,Save,"1,400,000,000"
2 bedroom block of flats for sale,"Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"23,000,000"
3 bedroom detached bungalow for sale,"Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,4Parking Spaces,"28,000,000"
3 bedroom terraced duplex for sale,"Abraham Adesanya By Landwey, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"65,000,000"
1 bedroom detached duplex for sale,"Abraham Adesanya, Ajah, Lagos",1Bedroom,1Bathroom,2Toilets,Save,"35,000,000"
3 bedroom semi-detached duplex for sale,"Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"30,000,000"
2 bedroom detached bungalow for sale,"Treasure Hilltop Estate,, Alagbado, Ifako-Ijaiye, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"8,500,000"
2 bedroom terraced duplex for sale,"Camberwall Advantage, Ikate, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"42,000,000"
3 bedroom terraced duplex for sale,"Camberwall Advantage, Ikate, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"70,000,000"
5 bedroom detached duplex for sale,"Osapa London, Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"90,000,000"
3 bedroom terraced duplex for sale,"Fairfield Apartments, Abijo, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,1Parking Space,"21,000,000"
2 bedroom terraced duplex for sale,"Fairfield, Apartments, Abijo, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"16,000,000"
1 bedroom terraced duplex for sale,"Fairfield Estate, Abijo, Lekki, Lagos",1Bedroom,1Bathroom,2Toilets,Save,"11,000,000"
2 bedroom detached bungalow for sale,"Oasis Court Estate Poka, Epe, Lagos",2Bedrooms,Save,,,"12,000,000"
2 bedroom terraced duplex for sale,"Appleton Court, Abraham Adesanya, Ajah, Lagos",2Bedrooms,3Bathrooms,3Toilets,Save,"32,000,000"
2 bedroom detached bungalow for sale,"Epe, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"12,000,000"
4 bedroom detached duplex for sale,"Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"225,000,000"
2 bedroom detached duplex for sale,"The Pearl Residences, Abijo, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"15,000,000"
2 bedroom detached bungalow for sale,"Camberwall Advantage 1, Ikate, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"42,000,000"
3 bedroom detached bungalow for sale,"Camberwall Advantage 1, Ikate, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"70,000,000"
3 bedroom terraced duplex for sale,"Anthony, Maryland, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"50,000,000"
4 bedroom terraced duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"53,000,000"
4 bedroom semi-detached duplex for sale,"Tartiana Court, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"67,000,000"
4 bedroom terraced duplex for sale,"Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"53,000,000"
4 bedroom terraced duplex for sale,"Lavender Gardens Phase, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"45,000,000"
3 bedroom semi-detached duplex for sale,"Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"30,000,000"
3 bedroom semi-detached duplex for sale,"Inside Richland Estate By The Expressway, Bogije, Ibeju Lekki, Lagos",3Bedrooms,4Toilets,450sqmTotal Area,Save,"30,000,000"
3 bedroom detached bungalow for sale,"23 Queen Doyin Street, Shapati, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,4Parking Spaces,"20,000,000"
4 bedroom detached duplex for sale,"Egbeda, Alimosho, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"35,000,000"
5 bedroom detached duplex for sale,"By Lekki 2nd Tollgate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,7Parking Spaces,"140,000,000"
6 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,7Parking Spaces,"1,300,000,000"
5 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"78,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"69,000,000"
5 bedroom detached duplex for sale,"Chevron, Ibeju Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"110,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
4 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"85,000,000"
4 bedroom terraced duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"70,000,000"
5 bedroom detached duplex for sale,"Bera Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"125,000,000"
5 bedroom detached duplex for sale,"Lekki 2nd Tollgate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"130,000,000"
4 bedroom terraced duplex for sale,"Ikate Elegushi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"85,000,000"
4 bedroom semi-detached duplex for sale,"Maryland Estate, Maryland, Lagos",4Bedrooms,4Bathrooms,4Toilets,7Parking Spaces,"95,000,000"
4 bedroom detached duplex for sale,"Ikate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"82,000,000"
4 bedroom semi-detached duplex for sale,"Tartiana Court, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"67,000,000"
4 bedroom detached duplex for sale,"Devine Homes, Thomas Estate, Ajiwe, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"60,000,000"
5 bedroom detached duplex for sale,"Bera Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"125,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Jakande, Lekki, Lagos",4Bedrooms,5Bathrooms,4Toilets,3Parking Spaces,"55,000,000"
3 bedroom terraced duplex for sale,"Abraham Adesanya, Ogombo, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"55,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"66,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"69,000,000"
4 bedroom terraced duplex for sale,"Orchid, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"70,000,000"
4 bedroom detached bungalow for sale,"Ocean View Estate, Behind The New Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"18,700,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"135,000,000"
4 bedroom terraced duplex for sale,"Maryland, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"120,000,000"
3 bedroom terraced duplex for sale,"Ikota, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"65,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"110,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"60,000,000"
4 bedroom terraced duplex for sale,"Off Alexander, Old Ikoyi, Ikoyi, Lagos",4Bedrooms,Save,,,"220,000,000"
3 bedroom terraced duplex for sale,"Within A Luxury Estate, Along Ogombo Road, Lekki Scheme Ii, Ogombo, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"65,000,000"
4 bedroom terraced duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"49,000,000"
3 bedroom terraced duplex for sale,"Grenadines Estate, Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"52,000,000"
3 bedroom terraced duplex for sale,"Grenadines Estate, Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,3Bathrooms,3Toilets,3Parking Spaces,"45,000,000"
7 bedroom house for sale,"Oju Olobun Close, Victoria Island Extension, Victoria Island (VI), Lagos",7Bedrooms,950sqmTotal Area,Save,,"550,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"100,000,000"
4 bedroom semi-detached duplex for sale,"2nd Toll Gate Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"73,000,000"
3 bedroom semi-detached duplex for sale,"Sunday Ejiofor Street, Green Park Scheme Opposite Corona Sc, Abijo, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"41,500,000"
3 bedroom block of flats for sale,"Ajiwe Bus Stop, By Abraham Adesanya Roundabout Lekki Pride Estates, Ajiwe, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"33,000,000"
5 bedroom detached duplex for sale,"Chevron Alternative Route Or Drive., Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,6Parking Spaces,"118,800,000"
4 bedroom terraced duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,5Bathrooms,5Toilets,6Parking Spaces,"180,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,1Bathroom,5Toilets,3Parking Spaces,"69,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"69,000,000"
6 bedroom detached duplex for sale,"Ikoyi, Lagos",6Bedrooms,8Bathrooms,8Toilets,5Parking Spaces,"1,400,000,000"
5 bedroom detached duplex for sale,"2nd Tollgate, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,350Parking Spaces,"95,000,000"
3 bedroom detached duplex for sale,"Candos Road Ashipa, Ipaja, Lagos",3Bedrooms,3Bathrooms,5Toilets,2Parking Spaces,"28,000,000"
4 bedroom terraced duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,2Parking Spaces,"36,000,000"
5 bedroom detached duplex for sale,"Lekki County, Megamound, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"150,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"220,000,000"
5 bedroom detached duplex for sale,"Chevron Road, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"250,000,000"
5 bedroom semi-detached duplex for sale,"Estate, Banana Island, Ikoyi, Lagos",5Bedrooms,6Bathrooms,6Toilets,5Parking Spaces,"450,000,000"
5 bedroom detached duplex for sale,"Estate, Banana Island, Ikoyi, Lagos",5Bedrooms,6Bathrooms,6Toilets,5Parking Spaces,"750,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"75,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"70,000,000"
7 bedroom detached duplex for sale,"White House, Command, Abule Egba, Agege, Lagos",7Bedrooms,7Bathrooms,7Toilets,6Parking Spaces,"25,000,000"
2 bedroom block of flats for sale,"Off Lagos - Abeokuta Expressway, Alakuko, Ifako-Ijaiye, Lagos",2Bedrooms,10Bathrooms,10Toilets,6Parking Spaces,"25,000,000"
4 bedroom terraced duplex for sale,"Off Iju Road, Ogba, Ikeja, Lagos",4Bedrooms,Save,,,"65,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"53,000,000"
4 bedroom detached bungalow for sale,"Ocean View Estate, Behind The New Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"18,700,000"
5 bedroom detached duplex for sale,"Ologolo, Lekki, Lagos",5Bedrooms,Save,,,"150,000,000"
5 bedroom detached duplex for sale,"Osapa London, Lekki, Lagos",5Bedrooms,Save,,,"135,000,000"
4 bedroom detached duplex for sale,"Chevy View Estate, Lekki, Lagos",4Bedrooms,Save,,,"120,000,000"
5 bedroom detached duplex for sale,"Off Obafemi Awolowo Road, Erunwen, Ikorodu, Lagos",5Bedrooms,5Bathrooms,6Toilets,600sqmTotal Area,"40,000,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"160,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"330,000,000"
4 bedroom house for sale,"Ikota Villa Estate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
3 bedroom terraced duplex for sale,"Agungi, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,15Parking Spaces,"40,000,000"
4 bedroom semi-detached duplex for sale,"Opic, Isheri North, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"55,000,000"
3 bedroom semi-detached duplex for sale,"Opic, Isheri North, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"45,000,000"
3 bedroom semi-detached duplex for sale,"Opic, Isheri North, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"40,000,000"
4 bedroom house for sale,"Cashew Close Obadore, Off Lasu - Isheri Road, Isheri Olofin, Alimosho, Lagos",4Bedrooms,4Bathrooms,5Toilets,650sqmTotal Area,"21,000,000"
4 bedroom detached duplex for sale,"Gowon Estate, Egbeda, Alimosho, Lagos",4Bedrooms,4Bathrooms,4Toilets,5Parking Spaces,"70,000,000"
3 bedroom block of flats for sale,"Off Ago Palace Way, Ago Palace, Isolo, Lagos",3Bedrooms,4Bathrooms,4Toilets,10Parking Spaces,"150,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"95,000,000"
Block of flats for sale,"Lekki, Lagos",,Save,,,"650,000,000"
6 bedroom detached duplex for sale,"Greenland Estate, Sangotedo, Ajah, Lagos",6Bedrooms,6Bathrooms,7Toilets,6Parking Spaces,"80,000,000"
3 bedroom detached bungalow for sale,"Ocean View Estate, Behind The Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"15,000,000"
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,8Parking Spaces,"900,000,000"
6 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,Save,"1,400,000,000"
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,Save,,,"800,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,550sqmTotal Area,"900,000,000"
2 bedroom block of flats for sale,"Abijo, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"27,000,000"
5 bedroom detached duplex for sale,"Osapa London, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"130,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"125,000,000"
3 bedroom block of flats for sale,"Value County Estate, Sangotedo, Ajah, Lagos",3Bedrooms,24Bathrooms,24Toilets,20Parking Spaces,"200,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa, Ikota, Lekki, Lagos",4Bedrooms,Save,,,"55,000,000"
5 bedroom house for sale,"Chevron Drive, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"120,000,000"
5 bedroom detached duplex for sale,"Ikate, Lekki, Lagos",5Bedrooms,Save,,,"130,000,000"
3 bedroom semi-detached bungalow for sale,"Richman Estate, Shapati, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,11Parking Spaces,"30,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"48,000,000"
4 bedroom semi-detached duplex for sale,"Alpha Beach Road, Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,5Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"300,000,000"
3 bedroom block of flats for sale,"Shangisha, Magodo, Lagos",3Bedrooms,Save,,,"110,000,000"
7 bedroom detached duplex for sale,"Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",7Bedrooms,7Bathrooms,8Toilets,6Parking Spaces,"400,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,Save,,,"56,000,000"
3 bedroom house for sale,"Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,6Parking Spaces,"38,000,000"
5 bedroom detached duplex for sale,"Happyland Estate, Olokonla, Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Ado Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
5 bedroom detached duplex for sale,"Stillwater Garden By Meadow Hall School, Ikate, Lekki, Lagos",5Bedrooms,7Bathrooms,7Toilets,8Parking Spaces,"128,000,000"
4 bedroom detached duplex for sale,"Ado Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
4 bedroom semi-detached duplex for sale,"Ado Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
3 bedroom semi-detached duplex for sale,"Bogije, Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"30,000,000"
5 bedroom semi-detached duplex for sale,"Cowrie Creek Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,Save,"300,000,000"
4 bedroom semi-detached duplex for sale,"Carlton Estate, Chevron Drive, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,12Parking Spaces,"160,000,000"
5 bedroom detached duplex for sale,"Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"85,000,000"
4 bedroom detached bungalow for sale,"Off Austin Okolo Street, Adamo, Ikorodu, Lagos",4Bedrooms,4Bathrooms,4Toilets,600sqmTotal Area,"6,000,000"
4 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"140,000,000"
5 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"130,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"50,000,000"
5 bedroom detached duplex for sale,"Lekki County, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"110,000,000"
4 bedroom detached duplex for sale,"2nd Tollgate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"55,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Vgc Estate, Lekki, Lagos",4Bedrooms,Save,,,"75,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"67,000,000"
4 bedroom semi-detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,320sqmTotal Area,"70,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"60,000,000"
4 bedroom semi-detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,320sqmTotal Area,"65,000,000"
4 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,350sqmTotal Area,"85,000,000"
4 bedroom terraced duplex for sale,"Ikate Elegushi, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"80,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"45,000,000"
