title,address,bed,bath,toilet,pkn_space,price 
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,5Toilets,Save,,"48,000,000"
3 bedroom detached bungalow for sale,"Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"34,000,000"
4 bedroom terraced duplex for sale,"Osapa London, Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"80,000,000"
4 bedroom terraced duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"48,000,000"
4 bedroom terraced duplex for sale,"Akora Villa Estate, Adeniyi Jones, Ikeja, Lagos",4Bedrooms,4Bathrooms,7Toilets,3Parking Spaces,"75,000,000"
4 bedroom semi-detached duplex for sale,"Gra, Opic, Isheri North, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"60,000,000"
4 bedroom detached duplex for sale,"Greenfield Estate, Opic, Isheri North, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Magodo Shangisha, GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"240,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"56,000,000"
5 bedroom detached bungalow for sale,"C P I, Gberigbe, Ikorodu, Lagos",5Bedrooms,4Bathrooms,4Toilets,Save,"13,500,000"
3 bedroom house for sale,"Off Glover Road, Old Ikoyi, Ikoyi, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"175,000,000"
5 bedroom house for sale,"Alexander Road, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"400,000,000"
5 bedroom detached duplex for sale,"Off 2nd Avenue, Old Ikoyi, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"320,000,000"
5 bedroom detached duplex for sale,"Ikate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"120,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"80,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"66,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"140,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,5Toilets,Save,,"48,000,000"
3 bedroom detached bungalow for sale,"Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"34,000,000"
4 bedroom terraced duplex for sale,"Osapa London, Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"80,000,000"
4 bedroom terraced duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"48,000,000"
4 bedroom terraced duplex for sale,"Akora Villa Estate, Adeniyi Jones, Ikeja, Lagos",4Bedrooms,4Bathrooms,7Toilets,3Parking Spaces,"75,000,000"
4 bedroom semi-detached duplex for sale,"Gra, Opic, Isheri North, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"60,000,000"
4 bedroom detached duplex for sale,"Greenfield Estate, Opic, Isheri North, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Magodo Shangisha, GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"240,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"56,000,000"
5 bedroom detached bungalow for sale,"C P I, Gberigbe, Ikorodu, Lagos",5Bedrooms,4Bathrooms,4Toilets,Save,"13,500,000"
3 bedroom house for sale,"Off Glover Road, Old Ikoyi, Ikoyi, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"175,000,000"
5 bedroom house for sale,"Alexander Road, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"400,000,000"
5 bedroom detached duplex for sale,"Off 2nd Avenue, Old Ikoyi, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"320,000,000"
5 bedroom detached duplex for sale,"Ikate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"120,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"80,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"66,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"140,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,5Toilets,Save,,"48,000,000"
3 bedroom detached bungalow for sale,"Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"34,000,000"
4 bedroom terraced duplex for sale,"Osapa London, Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"80,000,000"
4 bedroom terraced duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"48,000,000"
4 bedroom terraced duplex for sale,"Akora Villa Estate, Adeniyi Jones, Ikeja, Lagos",4Bedrooms,4Bathrooms,7Toilets,3Parking Spaces,"75,000,000"
4 bedroom semi-detached duplex for sale,"Gra, Opic, Isheri North, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"60,000,000"
4 bedroom detached duplex for sale,"Greenfield Estate, Opic, Isheri North, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Magodo Shangisha, GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"240,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"56,000,000"
5 bedroom detached bungalow for sale,"C P I, Gberigbe, Ikorodu, Lagos",5Bedrooms,4Bathrooms,4Toilets,Save,"13,500,000"
3 bedroom house for sale,"Off Glover Road, Old Ikoyi, Ikoyi, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"175,000,000"
5 bedroom house for sale,"Alexander Road, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"400,000,000"
5 bedroom detached duplex for sale,"Off 2nd Avenue, Old Ikoyi, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"320,000,000"
5 bedroom detached duplex for sale,"Ikate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"120,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"80,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"66,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"140,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"68,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"68,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"38,000,000"
4 bedroom terraced duplex for sale,"Ikota, Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"48,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"60,000,000"
Block of flats for sale,"Obawole, Ogba, Ikeja, Lagos",648sqmTotal Area,Save,,,"40,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
4 bedroom detached duplex for sale,"Fola Agoro, Yaba, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"100,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,"1,200sqmTotal Area","70,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,4Bathrooms,4Toilets,"1,200sqmTotal Area","70,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Hotel Road, Lafiaji, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"50,000,000"
4 bedroom house for sale,"Alpha Mutual Courts Estate, Iponri, Surulere, Lagos",4Bedrooms,6Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Megamound Estate, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"250,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"68,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"68,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"38,000,000"
4 bedroom terraced duplex for sale,"Ikota, Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"48,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"60,000,000"
Block of flats for sale,"Obawole, Ogba, Ikeja, Lagos",648sqmTotal Area,Save,,,"40,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
4 bedroom detached duplex for sale,"Fola Agoro, Yaba, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"100,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,"1,200sqmTotal Area","70,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,4Bathrooms,4Toilets,"1,200sqmTotal Area","70,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Hotel Road, Lafiaji, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"50,000,000"
4 bedroom house for sale,"Alpha Mutual Courts Estate, Iponri, Surulere, Lagos",4Bedrooms,6Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Megamound Estate, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"250,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"68,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"68,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"38,000,000"
4 bedroom terraced duplex for sale,"Ikota, Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"48,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"60,000,000"
Block of flats for sale,"Obawole, Ogba, Ikeja, Lagos",648sqmTotal Area,Save,,,"40,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
4 bedroom detached duplex for sale,"Fola Agoro, Yaba, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"100,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,"1,200sqmTotal Area","70,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,4Bathrooms,4Toilets,"1,200sqmTotal Area","70,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Hotel Road, Lafiaji, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"50,000,000"
4 bedroom house for sale,"Alpha Mutual Courts Estate, Iponri, Surulere, Lagos",4Bedrooms,6Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Megamound Estate, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"250,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"68,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"68,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"38,000,000"
4 bedroom terraced duplex for sale,"Ikota, Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"48,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"60,000,000"
Block of flats for sale,"Obawole, Ogba, Ikeja, Lagos",648sqmTotal Area,Save,,,"40,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
4 bedroom detached duplex for sale,"Fola Agoro, Yaba, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"100,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,"1,200sqmTotal Area","70,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,4Bathrooms,4Toilets,"1,200sqmTotal Area","70,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Hotel Road, Lafiaji, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"50,000,000"
4 bedroom house for sale,"Alpha Mutual Courts Estate, Iponri, Surulere, Lagos",4Bedrooms,6Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Megamound Estate, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"250,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"68,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"68,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"38,000,000"
4 bedroom terraced duplex for sale,"Ikota, Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"48,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"60,000,000"
Block of flats for sale,"Obawole, Ogba, Ikeja, Lagos",648sqmTotal Area,Save,,,"40,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"280,000,000"
4 bedroom detached duplex for sale,"Fola Agoro, Yaba, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"100,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,"1,200sqmTotal Area","70,000,000"
2 bedroom block of flats for sale,"Ogombo, Ajah, Lagos",2Bedrooms,4Bathrooms,4Toilets,"1,200sqmTotal Area","70,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Hotel Road, Lafiaji, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"50,000,000"
4 bedroom house for sale,"Alpha Mutual Courts Estate, Iponri, Surulere, Lagos",4Bedrooms,6Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Megamound Estate, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"250,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
5 bedroom detached duplex for sale,"2nd Avenue, Banana Island, Ikoyi, Lagos",5Bedrooms,7Bathrooms,7Toilets,7Parking Spaces,"500,000,000"
5 bedroom detached duplex for sale,"Lekki County, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"165,000,000"
3 bedroom house for sale,"Ikate, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"42,000,000"
4 bedroom detached duplex for sale,"Lagoon View Estate, Ado Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"150,000,000"
3 bedroom block of flats for sale,"Ikeja GRA, Ikeja, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"75,000,000"
4 bedroom terraced duplex for sale,"Orchid Road ,second Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,4Parking Spaces,"45,000,000"
Block of flats for sale,"Back Of Ascon Cement By Ikeja, Ikeja, Lagos",,Save,,,"55,000,000"
4 bedroom house for sale,"Along Chevron Drive, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"48,000,000"
4 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"90,000,000"
4 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",4Bedrooms,Save,,,"300,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"350,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"350,000,000"
4 bedroom terraced duplex for sale,"Akora Villa, By, Adeniyi Jones, Ikeja, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"75,000,000"
9 bedroom detached duplex for sale,"Nicon Town, Lekki, Lagos",9Bedrooms,9Bathrooms,10Toilets,"1,000sqmTotal Area","320,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,Save,"125,000,000"
5 bedroom detached duplex for sale,"Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"115,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
5 bedroom detached duplex for sale,"2nd Avenue, Banana Island, Ikoyi, Lagos",5Bedrooms,7Bathrooms,7Toilets,7Parking Spaces,"500,000,000"
5 bedroom detached duplex for sale,"Lekki County, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"165,000,000"
3 bedroom house for sale,"Ikate, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"42,000,000"
4 bedroom detached duplex for sale,"Lagoon View Estate, Ado Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"150,000,000"
3 bedroom block of flats for sale,"Ikeja GRA, Ikeja, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"75,000,000"
4 bedroom terraced duplex for sale,"Orchid Road ,second Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,4Parking Spaces,"45,000,000"
Block of flats for sale,"Back Of Ascon Cement By Ikeja, Ikeja, Lagos",,Save,,,"55,000,000"
4 bedroom house for sale,"Along Chevron Drive, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"48,000,000"
4 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"90,000,000"
4 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",4Bedrooms,Save,,,"300,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"350,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"350,000,000"
4 bedroom terraced duplex for sale,"Akora Villa, By, Adeniyi Jones, Ikeja, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"75,000,000"
9 bedroom detached duplex for sale,"Nicon Town, Lekki, Lagos",9Bedrooms,9Bathrooms,10Toilets,"1,000sqmTotal Area","320,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,Save,"125,000,000"
5 bedroom detached duplex for sale,"Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"115,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
5 bedroom detached duplex for sale,"2nd Avenue, Banana Island, Ikoyi, Lagos",5Bedrooms,7Bathrooms,7Toilets,7Parking Spaces,"500,000,000"
5 bedroom detached duplex for sale,"Lekki County, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"165,000,000"
3 bedroom house for sale,"Ikate, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"42,000,000"
4 bedroom detached duplex for sale,"Lagoon View Estate, Ado Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"150,000,000"
3 bedroom block of flats for sale,"Ikeja GRA, Ikeja, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"75,000,000"
4 bedroom terraced duplex for sale,"Orchid Road ,second Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,4Parking Spaces,"45,000,000"
Block of flats for sale,"Back Of Ascon Cement By Ikeja, Ikeja, Lagos",,Save,,,"55,000,000"
4 bedroom house for sale,"Along Chevron Drive, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"48,000,000"
4 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"90,000,000"
4 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",4Bedrooms,Save,,,"300,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"350,000,000"
