title,address,bed,bath,toilet,pkn_space,price 
3 bedroom semi-detached duplex for sale,"Remi Olowude Street, Lekki Phase 1, Lekki, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"75,000,000"
3 bedroom block of flats for sale,"Ikate, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,4Parking Spaces,"65,000,000"
4 bedroom terraced duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,5Toilets,Save,,"77,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,10Parking Spaces,"280,000,000"
4 bedroom terraced duplex for sale,"Chevron Estate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"57,000,000"
4 bedroom detached duplex for sale,"Labak Estate, Abule Egba, Agege, Lagos",4Bedrooms,5Bathrooms,5Toilets,7Parking Spaces,"60,000,000"
4 bedroom terraced duplex for sale,"Off Richmond Gate Estate, Ikate Elegushi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"90,000,000"
4 bedroom detached duplex for sale,"Lekki Palm City Estate, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
5 bedroom detached duplex for sale,"Osapa London, Osapa, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"170,000,000"
Block of flats for sale,"Ahmadu Bello Way, Victoria Island (VI), Lagos",3Bathrooms,4Toilets,2Parking Spaces,Save,"7,200,000"
4 bedroom detached bungalow for sale,"Adeniran Ogunsanya, Surulere, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"70,000,000"
4 bedroom semi-detached duplex for sale,"Off Chevron Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,1Parking Space,"65,000,000"
3 bedroom semi-detached bungalow for sale,"Alagbado, Ifako-Ijaiye, Lagos",3Bedrooms,3Bathrooms,3Toilets,1Parking Space,"30,000,000"
4 bedroom terraced duplex for sale,"Osapa London, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"100,000,000"
3 bedroom detached bungalow for sale,"Oribanwa, Ibeju Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,8Parking Spaces,"32,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Ikate, Lekki, Lagos",4Bedrooms,Save,,,"50,000,000"
6 bedroom detached duplex for sale,"30 Badore Road Cooperative Villa Estate, Badore, Ajah, Lagos",6Bedrooms,6Bathrooms,7Toilets,9Parking Spaces,"75,000,000,000"
3 bedroom block of flats for sale,"20 Badore Road Greenville Estate, Badore, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,9Parking Spaces,"60,000,000"
3 bedroom terraced duplex for sale,"Lekki Gardens, Abraham Adesanya Axis, Lekki Phase 2, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,5Parking Spaces,"25,000,000"
3 bedroom block of flats for sale,"Estate, VGC, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,5Parking Spaces,"42,000,000"
3 bedroom terraced duplex for sale,"Festac Town, Festac, Amuwo Odofin, Lagos",3Bedrooms,3Bathrooms,3Toilets,4Parking Spaces,"32,000,000"
5 bedroom semi-detached duplex for sale,"GRA Phase 2, Magodo, Lagos",5Bedrooms,6Bathrooms,7Toilets,6Parking Spaces,"135,000,000"
3 bedroom block of flats for sale,"Command, Ipaja, Lagos",3Bedrooms,4Toilets,645sqmTotal Area,645sqmCovered Area,"55,000,000"
3 bedroom semi-detached bungalow for sale,"Millenium Housing Estate, Ginti, Off Ijede Road, Gberigbe, Ikorodu, Lagos",3Bedrooms,2Bathrooms,2Toilets,2Parking Spaces,"8,000,000"
3 bedroom detached bungalow for sale,"Key Haven Homes, Shapati, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,3Toilets,500sqmCovered Area,"19,000,000"
2 bedroom detached bungalow for sale,"Key Haven Homes, Shapati, Ibeju Lekki, Lagos",2Bedrooms,Save,,,"15,000,000"
3 bedroom semi-detached bungalow for sale,"Key Haven Homes, Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"16,000,000"
3 bedroom detached bungalow for sale,"Ocean View Estate, Behind The Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"15,000,000"
4 bedroom detached duplex for sale,"VGC, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,675sqmTotal Area,"100,000,000"
6 bedroom detached duplex for sale,"Victoria Island (VI), Lagos",6Bedrooms,6Bathrooms,6Toilets,"2,400sqmTotal Area","1,300,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Epe, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"200,000,000"
3 bedroom semi-detached bungalow for sale,"Ori-okuta, Agric, Ikorodu, Lagos",3Bedrooms,4Bathrooms,4Toilets,4Parking Spaces,"20,000,000"
30 bedroom detached bungalow for sale,"6 Badia, Ijora, Apapa, Lagos",30Bedrooms,8Bathrooms,8Toilets,Save,"35,000,000"
3 bedroom terraced duplex for sale,"Lekki Gardens Phase 5, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"38,000,000"
4 bedroom house for sale,"Fakorede Street, Shomolu, Lagos",4Bedrooms,Save,,,"35,000,000"
4 bedroom semi-detached duplex for sale,"GRA Phase 1, Magodo, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"60,000,000"
3 bedroom block of flats for sale,"Ojokoro, Ifako-Ijaiye, Lagos",3Bedrooms,3Bathrooms,2Toilets,495sqmTotal Area,"63,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,7Toilets,Save,"380,000,000"
4 bedroom detached duplex for sale,"Meridian Boulevard Estate By Abraham Adesanya, Okun-Ajah, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"65,000,000"
2 bedroom block of flats for sale,"Lekki Phase 1, Ikate Elegushi, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"60,000,000"
4 bedroom terraced duplex for sale,"Alagomeji, Yaba, Lagos",4Bedrooms,Save,,,"55,000,000"
4 bedroom terraced duplex for sale,"Surulere, Lagos",4Bedrooms,3Bathrooms,5Toilets,Save,"38,000,000"
3 bedroom detached bungalow for sale,"Amen Estate Phase 2, Eleko, Ibeju Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,600sqmTotal Area,"46,000,000"
3 bedroom detached duplex for sale,"Amen Estate Phase 2, Eleko, Ibeju Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,600sqmTotal Area,"60,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,Save,,,"67,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
10 bedroom detached duplex for sale,"Igando, Ikotun, Lagos",10Bedrooms,10Bathrooms,12Toilets,20Parking Spaces,"190,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"480,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"250,000,000"
Block of flats for sale,"Owutu Isawo Road, Agric, Ikorodu, Lagos",,Save,,,"37,000,000"
Block of flats for sale,"Idimu, Lagos",,Save,,,"35,000,000"
4 bedroom terraced duplex for sale,"Abraham Adesanya By Atlantic Layout Estate, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,1Parking Space,"72,000,000"
2 bedroom house for sale,"Elegushi Beach Road, Ikate Elegushi, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"45,000,000"
5 bedroom detached duplex for sale,"Off Banana Island Road, Mojisola Onikoyi, Banana Island, Ikoyi, Lagos",5Bedrooms,6Bathrooms,7Toilets,Save,"250,000,000"
3 bedroom block of flats for sale,"Ikate, Surulere, Lagos",3Bedrooms,Save,,,"60,000,000"
6 bedroom semi-detached duplex for sale,"Atunrase Estate, Gbagada, Lagos",6Bedrooms,Save,,,"160,000,000"
10 bedroom block of flats for sale,"Ipaja Ayobo, Ayobo, Lagos",10Bedrooms,10Bathrooms,11Toilets,Save,"30,000,000"
2 bedroom terraced duplex for sale,"Abraham Adesanya By Atlantic Layout Estate, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,1Parking Space,"40,000,000"
2 bedroom terraced duplex for sale,"Abraham Adesanya, Ajah, Lagos",2Bedrooms,2Toilets,Save,,"40,000,000"
3 bedroom block of flats for sale,"Eastland Golf Estate, Abijo, Lekki, Lagos",3Bedrooms,3Toilets,Save,,"21,000,000"
4 bedroom house for sale,"Banana Island, Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"1,000,000"
2 bedroom block of flats for sale,"Eastland Golf Estate, Abijo, Lekki, Lagos",2Bedrooms,2Toilets,Save,,"16,000,000"
Block of flats for sale,"Akoka, Yaba, Lagos",,Save,,,"200,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
3 bedroom detached bungalow for sale,"Awoyaya, Ibeju Lekki, Lagos",3Bedrooms,3Toilets,Save,,"25,000,000"
3 bedroom block of flats for sale,"Idado, Lekki, Lagos",3Bedrooms,2Bathrooms,2Toilets,Save,"55,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Toilets,Save,,"53,000,000"
2 bedroom block of flats for sale,"Idado, Lekki, Lagos",2Bedrooms,Save,,,"45,000,000"
1 bedroom block of flats for sale,"Idado, Lekki, Lagos",1Bedroom,1Bathroom,1Toilet,Save,"35,000,000"
5 bedroom detached duplex for sale,"Idado, Lekki, Lagos",5Bedrooms,2Bathrooms,2Toilets,300sqmTotal Area,"95,000,000"
4 bedroom house for sale,"Lekki, Lagos",4Bedrooms,Save,,,"70,000,000"
5 bedroom detached duplex for sale,"Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"85,000,000"
4 bedroom semi-detached duplex for sale,"VGC, Lekki, Lagos",4Bedrooms,2Bathrooms,2Toilets,250sqmTotal Area,"95,000,000"
4 bedroom semi-detached duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,2Bathrooms,320sqmTotal Area,Save,"85,000,000"
4 bedroom semi-detached duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,2Bathrooms,2Toilets,230sqmTotal Area,"75,000,000"
4 bedroom terraced duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,2Bathrooms,2Toilets,Save,"50,000,000"
3 bedroom block of flats for sale,"Lekki Garden Phase 5, Sangotedo, Lekki, Lagos",3Bedrooms,2Bathrooms,2Toilets,Save,"28,000,000"
3 bedroom terraced duplex for sale,"Lekki Garden By Abraham Adesanya Estate, Lekki, Lagos",3Bedrooms,2Bathrooms,2Toilets,Save,"30,000,000"
4 bedroom house for sale,"Chevron, Lekki, Lagos",4Bedrooms,Save,,,"65,000,000"
5 bedroom detached duplex for sale,"Chevron, Victoria Island (VI), Lagos",5Bedrooms,2Bathrooms,2Toilets,350sqmTotal Area,"175,000,000"
6 bedroom detached duplex for sale,"Alaka Estate, Surulere, Lagos",6Bedrooms,6Bathrooms,7Toilets,7Parking Spaces,"130,000,000"
4 bedroom house for sale,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"145,000,000"
5 bedroom detached duplex for sale,"Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"130,000,000"
4 bedroom block of flats for sale,"Iju Road, Agege, Lagos",4Bedrooms,Save,,,"70,000,000"
4 bedroom semi-detached duplex for sale,"Sabina Villa, Ado, Ajah, Lagos",4Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"48,000,000"
3 bedroom block of flats for sale,"Ogba, Ikeja, Lagos",3Bedrooms,700sqmTotal Area,Save,,"55,000,000"
4 bedroom house for sale,"Brown Street, Oshodi, Lagos",4Bedrooms,4Toilets,497sqmTotal Area,497sqmCovered Area,"50,000,000"
4 bedroom detached duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,8Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"120,000,000"
4 bedroom semi-detached duplex for sale,"Badore Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"35,000,000"
5 bedroom detached duplex for sale,"Omole Phase 2, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"170,000,000"
5 bedroom detached duplex for sale,"Omole Phase 2, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"190,000,000"
3 bedroom detached bungalow for sale,"Lekki Gardens Estate Meridian, Ajah, Lagos",3Bedrooms,4Bathrooms,4Toilets,4Parking Spaces,"27,000,000"
4 bedroom house for sale,"Sabina Villa, Ado, Ajah, Lagos",4Bedrooms,Save,,,"48,000,000"
3 bedroom semi-detached duplex for sale,"Watchtower Road, Bogije, Ibeju Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,6Parking Spaces,"37,000,000"
3 bedroom detached bungalow for sale,"Amikanle, Alagbado, Ifako-Ijaiye, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"4,500,000"
4 bedroom semi-detached duplex for sale,"Lekki Gardens Estate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"45,000,000"
4 bedroom terraced duplex for sale,"Admiralty, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"150,000,000"
5 bedroom terraced duplex for sale,"Sunday Ejiofor Street, Abijo, Sangotedo, Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"55,000,000"
4 bedroom house for sale,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"145,000,000"
3 bedroom detached bungalow for sale,"Thomas Estate, Ajah, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"41,000,000"
5 bedroom detached bungalow for sale,"Ikeja GRA, Ikeja, Lagos",5Bedrooms,Save,,,"150,000,000"
6 bedroom detached duplex for sale,"Close To Cool Fm, Victoria Island (VI), Lagos",6Bedrooms,Save,,,"435,000,000"
5 bedroom detached duplex for sale,"Royal Garden Estate, Ajah, Lagos",5Bedrooms,Save,,,"170,000,000"
2 bedroom block of flats for sale,"Off Community Road, Akoka, Yaba, Lagos",2Bedrooms,2Bathrooms,2Toilets,Save,"42,000,000"
5 bedroom detached duplex for sale,"Obada Close Off Allen Avenue, Allen, Ikeja, Lagos",5Bedrooms,908sqmCovered Area,Save,,"190,000,000"
10 bedroom detached bungalow for sale,"Moyo Agoro Street, Caterpillar Bus-stop, Ogba, Ikeja, Lagos",10Bedrooms,Save,,,"80,000,000"
7 bedroom detached duplex for sale,"Onipetesi, Mangoro, Ikeja, Lagos",7Bedrooms,Save,,,"75,000,000"
4 bedroom detached duplex for sale,"Ayoola Street, By Awoni Bus-stop, Off Lagos-abeokuta Expressway, Abule Egba, Agege, Lagos",4Bedrooms,700sqmCovered Area,Save,,"40,000,000"
4 bedroom detached duplex for sale,"Ikeja GRA, Ikeja, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"250,000,000"
4 bedroom house for sale,"Lekki Pride Estate, Lekki, Lagos",4Bedrooms,Save,,,"65,000,000"
3 bedroom house for sale,"Lekki Pride Estate, Lekki, Lagos",3Bedrooms,Save,,,"50,000,000"
4 bedroom terraced duplex for sale,"Off Admiralty Way., Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"110,000,000"
3 bedroom house for sale,"Lagoon District Off Freedom Way, Lekki Phase 1, Lekki, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"68,000,000"
4 bedroom terraced duplex for sale,"Off Gbangbanla Street, Ikate Elegushi, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"82,000,000"
3 bedroom detached duplex for sale,"Wealthland Green Estate, Oribanwa, Ibeju Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"19,500,000"
4 bedroom terraced duplex for sale,"Lagoon District Off Freedom Way, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"115,000,000"
3 bedroom detached bungalow for sale,"Ocean View Estate, Behind The Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"15,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"53,000,000"
8 bedroom house for sale,"Off Road 3, VGC, Lekki, Lagos",8Bedrooms,"2,400sqmTotal Area",Save,,"607,000,000"
Block of flats for sale,"Raufu Williams The Off Adelabu St, Surulere, Lagos",,Save,,,"110,000,000"
4 bedroom detached duplex for sale,"Williams Street, Kay Farms Estate, Iju-Ishaga, Agege, Lagos",4Bedrooms,Save,,,"85,000,000"
5 bedroom detached duplex for sale,"Beside Nicon Estate, Ikate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,7Parking Spaces,"160,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,1Parking Space,"67,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, By Chevron Junction, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"55,000,000"
4 bedroom house for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,1Parking Space,"40,000,000"
5 bedroom detached duplex for sale,"Omole Phase 2, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"140,000,000"
5 bedroom detached duplex for sale,"Osapa London, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"500,000,000"
4 bedroom house for sale,"Villa, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"55,000,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"175,000,000"
4 bedroom semi-detached duplex for sale,"Ologolo, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"60,000,000"
4 bedroom terraced duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"145,000,000"
5 bedroom semi-detached duplex for sale,"Adeboye Sholanke Street, Off Allen, Opebi, Ikeja, Lagos",5Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"75,000,000"
5 bedroom detached duplex for sale,"Prince Bode Adebowale Street, Off Fola Osibo, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,600sqmTotal Area,"245,000,000"
5 bedroom detached duplex for sale,"Opposite Vgc, VGC, Lekki, Lagos",5Bedrooms,4Bathrooms,4Toilets,40Parking Spaces,"380,000,000"
5 bedroom detached duplex for sale,"Orchid Road Opposite Chevron, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"140,000,000"
6 bedroom detached duplex for sale,"Ikoyi, Lagos",6Bedrooms,Save,,,"600,000,000"
5 bedroom semi-detached duplex for sale,"Off Eric Moore Road, Eric Moore, Surulere, Lagos",5Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"85,000,000"
3 bedroom detached bungalow for sale,"Ifesowapo Estate, Ayobo, Lagos",3Bedrooms,3Bathrooms,3Toilets,635sqmTotal Area,"4,500,000"
5 bedroom house for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,Save,,,"300,000,000"
6 bedroom detached bungalow for sale,"Unilag Road, GRA Phase 1, Magodo, Lagos",6Bedrooms,Save,,,"40,000,000"
8 bedroom house for sale,"Gerrard Road, Parkview, Ikoyi, Lagos",8Bedrooms,8Bathrooms,9Toilets,1Parking Space,"680,000,000"
4 bedroom terraced duplex for sale,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"120,000,000"
2 bedroom detached bungalow for sale,"Oasis Court, Poka, Epe, Lagos",2Bedrooms,2Bathrooms,3Toilets,1Parking Space,"12,000,000"
4 bedroom terraced duplex for sale,"Ocean Parade Towers, Banana Island, Ikoyi, Lagos",4Bedrooms,Save,,,"520,000,000"
3 bedroom terraced duplex for sale,"Second Tollgate, By Chevron, Lekki Phase 2, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"46,000,000"
4 bedroom detached duplex for sale,"Paragon Smart Homes, Meridian Boulevard, Ogombo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"75,000,000"
5 bedroom house for sale,"Off Gerald Road, Old Ikoyi, Ikoyi, Lagos",5Bedrooms,5Toilets,500sqmTotal Area,Save,"650,000,000"
6 bedroom detached duplex for sale,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",6Bedrooms,900sqmCovered Area,Save,,"380,000,000"
3 bedroom detached duplex for sale,"Abraham Adesanya, Ajah, Lagos",3Bedrooms,3Bathrooms,3Toilets,3Parking Spaces,"11,900,000"
4 bedroom house for sale,"Omole Estate, Omole Phase 2, Ikeja, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"55,000,000"
3 bedroom detached duplex for sale,"Hinderer Road, GRA, Apapa, Lagos",3Bedrooms,2Bathrooms,2Toilets,2Parking Spaces,"140,000,000"
3 bedroom terraced duplex for sale,"Harris Crescent Road, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"37,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"145,000,000"
6 bedroom detached duplex for sale,"Ogba, Ikeja, Lagos",6Bedrooms,Save,,,"35,000,000"
3 bedroom block of flats for sale,"Amuwo Odofin, Lagos",3Bedrooms,18Bathrooms,18Toilets,"1,000sqmTotal Area","150,000,000"
10 bedroom detached bungalow for sale,"Ifako, Gbagada, Lagos",10Bedrooms,Save,,,"120,000,000"
4 bedroom block of flats for sale,"Iju-Ishaga, Agege, Lagos",4Bedrooms,Save,,,"45,000,000"
8 bedroom block of flats for sale,"Ifako, Gbagada, Lagos",8Bedrooms,Save,,,"80,000,000"
4 bedroom semi-detached duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,1Parking Space,"50,000,000"
4 bedroom detached duplex for sale,"Orchid Road,, Agungi, Lekki, Lagos",4Bedrooms,Save,,,"88,000,000"
5 bedroom detached duplex for sale,"Parkview Estate, Parkview, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"400,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,2Bathrooms,2Toilets,Save,"70,000,000"
5 bedroom detached duplex for sale,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",5Bedrooms,Save,,,"240,000,000"
4 bedroom semi-detached duplex for sale,"Ikate, Lekki, Lagos",4Bedrooms,2Bathrooms,2Toilets,Save,"150,000,000"
5 bedroom terraced duplex for sale,"Ikate, Lekki, Lagos",5Bedrooms,2Bathrooms,2Toilets,Save,"85,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,2Bathrooms,2Toilets,Save,"70,000,000"
5 bedroom detached duplex for sale,"Lekki County, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"165,000,000"
5 bedroom detached duplex for sale,"Oko-oba, Agege, Lagos",5Bedrooms,6Bathrooms,6Toilets,5Parking Spaces,"75,000,000"
2 bedroom block of flats for sale,"Ikate, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"40,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
2 bedroom block of flats for sale,"Ikate, Lekki, Lagos",2Bedrooms,2Toilets,Save,,"44,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,10Parking Spaces,"400,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"53,000,000"
6 bedroom detached duplex for sale,"Oke Ira Nla, Ajah, Lagos",6Bedrooms,6Bathrooms,7Toilets,"1,500sqmTotal Area","45,000,000"
5 bedroom detached duplex for sale,"Chevy View Estate., Lekki, Lagos",5Bedrooms,Save,,,"83,000,000"
4 bedroom semi-detached duplex for sale,"Off Chevron Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,1Parking Space,"65,000,000"
4 bedroom semi-detached duplex for sale,"Olanrewaju Ninalowo, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"150,000,000"
2 bedroom detached bungalow for sale,"Abraham Adesanya Estate, Ajah, Lagos",2Bedrooms,Save,,,"20,000,000"
3 bedroom terraced duplex for sale,"Oak Spring Estate Isheri, Besides Channels Tv Off Lag-ibd Expway, Isheri North, Lagos",3Bedrooms,Save,,,"18,000,000"
3 bedroom semi-detached bungalow for sale,"Oak Spring Estate Isheri,besides Channels Tv Off Lag-ibd Exp, Isheri North, Lagos",3Bedrooms,Save,,,"12,000,000"
5 bedroom detached duplex for sale,"Ajah, Lagos",5Bedrooms,6Toilets,Save,,"130,000,000"
4 bedroom detached duplex for sale,"Itamaga, Off Elepe - Ijede Road, Ikorodu, Lagos",4Bedrooms,5Bathrooms,5Toilets,20Parking Spaces,"25,000,000"
4 bedroom semi-detached duplex for sale,"Off Chevron Tollgate, Lekki, Lagos",4Bedrooms,4Toilets,Save,,"59,000,000"
4 bedroom house for sale,"Lekki Gardens Phase 2, Lekki, Lagos",4Bedrooms,Save,,,"30,000,000"
2 bedroom block of flats for sale,"Lekki, Lagos",2Bedrooms,2Bathrooms,2Toilets,1Parking Space,"35,000,000"
3 bedroom block of flats for sale,"Off Masha - Kilo Road, Kilo, Surulere, Lagos",3Bedrooms,Save,,,"60,000,000"
3 bedroom block of flats for sale,"Kilo, Surulere, Lagos",3Bedrooms,Save,,,"60,000,000"
5 bedroom detached duplex for sale,"Off Orchid Hotel Road, 2nd Toll Gate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"125,000,000"
3 bedroom detached duplex for sale,"Treasure Hilltop Estate, Alagbado, Ifako-Ijaiye, Lagos",3Bedrooms,3Bathrooms,3Toilets,1Parking Space,"30,000,000"
5 bedroom detached duplex for sale,"Oral Estate, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"95,000,000"
